time,power
1,463.321
2,446.749
3,440.653
4,438.41
5,437.585
6,437.282
7,437.17
8,437.129
9,437.114
10,437.108
11,437.106
12,437.105
13,437.105
14,437.105
15,437.105
16,316.062
17,316.062
18,316.062
19,316.062
20,316.062
21,105.268
22,105.268
23,105.268
24,105.268
25,105.268
26,105.268
27,105.268
28,105.268
29,105.268
30,105.268
31,105.268
32,105.268
33,105.268
34,105.268
35,105.268
36,105.268
37,105.268
38,105.268
39,105.268
40,105.268
41,105.268
42,105.268
43,105.268
44,105.268
45,105.268
46,105.268
47,285.674
48,247.149
49,232.977
50,227.763
51,225.845
52,225.14
53,224.88
54,224.785
55,224.75
56,224.737
57,224.732
58,224.73
59,224.73
60,224.729
61,224.729
62,224.729
63,224.729
64,224.729
65,224.729
66,105.268
67,105.268
68,105.268
69,105.268
70,105.268
71,105.268
72,105.268
73,105.268
74,105.268
75,105.268
76,105.268
77,105.268
78,105.268
79,105.268
80,105.268
81,105.268
82,105.268
83,105.268
84,105.268
85,105.268
86,105.268
87,105.268
88,105.268
89,105.268
90,105.268
91,105.268
92,105.268
93,472.921
94,371.173
95,333.742
96,319.971
97,543.864
98,473.783
99,448.003
100,438.518
101,435.029
102,433.745
103,433.273
104,433.099
105,433.036
106,433.012
107,433.004
108,433.0
109,432.999
110,432.999
111,432.999
112,311.958
113,311.958
114,311.958
115,311.958
116,311.958
117,311.958
118,311.958
119,105.268
120,105.268
121,105.268
122,105.268
123,105.268
124,105.268
125,105.268
126,105.268
127,105.268
128,105.268
129,105.268
130,105.268
131,105.268
132,105.268
133,105.268
134,105.268
135,105.268
136,105.268
137,105.268
138,105.268
139,105.268
140,105.268
141,105.268
142,105.268
143,105.268
144,105.268
145,105.268
146,105.268
147,105.268
148,229.967
149,225.883
150,224.38
151,223.827
152,223.624
153,223.549
154,223.522
155,223.512
156,223.508
157,223.507
158,223.506
159,223.506
160,223.506
161,223.506
162,105.268
163,105.268
164,105.268
165,105.268
166,105.268
167,105.268
168,105.268
169,105.268
170,105.268
171,105.268
172,105.268
173,105.268
174,105.268
175,105.268
176,105.268
177,105.268
178,105.268
179,404.979
180,349.955
181,329.713
182,322.267
183,319.527
184,318.519
185,318.149
186,318.012
187,317.962
188,317.944
189,317.937
190,317.934
191,317.933
192,317.933
193,317.933
194,317.933
195,317.933
196,317.933
197,317.933
198,317.933
199,317.933
200,532.75
201,472.99
