time,power
1,92.7087
2,92.7087
3,92.7087
4,92.7087
5,318.8707
6,251.7017
7,226.9917
8,217.9007
9,214.5567
10,213.3267
11,212.8737
12,212.7077
13,212.6467
14,212.6237
15,212.6157
16,212.6127
17,212.6117
18,212.6107
19,212.6107
20,212.6107
21,92.7087
22,92.7087
23,92.7087
24,92.7087
25,92.7087
26,92.7087
27,92.7087
28,92.7087
29,92.7087
30,92.7087
31,92.7087
32,92.7087
33,92.7087
34,92.7087
35,359.3397
36,325.2597
37,312.7227
38,308.1107
39,306.4137
40,305.7897
41,305.5597
42,305.4757
43,305.4437
44,305.4327
45,305.4287
46,305.4267
47,305.4267
48,305.4267
49,305.4257
50,305.4257
51,305.4257
52,305.4257
53,305.4257
54,305.4257
55,305.4257
56,305.4257
57,305.4257
58,305.4257
59,472.8727
60,443.2807
61,432.3937
62,215.6717
63,214.1987
64,213.6567
65,213.4577
66,213.3837
67,213.3567
68,213.3467
69,213.3437
70,213.3417
71,213.3417
72,92.7087
73,92.7087
74,92.7087
75,92.7087
76,92.7087
77,92.7087
78,92.7087
79,92.7087
80,92.7087
81,92.7087
82,92.7087
83,92.7087
84,92.7087
85,92.7087
86,92.7087
87,92.7087
88,92.7087
89,92.7087
90,92.7087
91,92.7087
92,92.7087
93,92.7087
94,92.7087
95,92.7087
96,92.7087
97,92.7087
98,92.7087
99,92.7087
100,92.7087
101,92.7087
102,92.7087
103,92.7087
104,92.7087
105,92.7087
106,92.7087
107,92.7087
108,92.7087
109,92.7087
110,92.7087
111,92.7087
112,92.7087
113,319.5717
114,251.7537
115,226.8057
116,217.6277
117,214.2507
118,213.0087
119,212.5517
120,212.3837
121,212.3217
122,212.2987
123,212.2907
124,212.2877
125,212.2867
126,212.2857
127,212.2857
128,212.2857
129,92.7087
130,92.7087
131,92.7087
132,92.7087
133,92.7087
134,92.7087
135,92.7087
136,92.7087
137,92.7087
138,92.7087
139,92.7087
140,306.0467
141,303.6437
142,302.7597
143,302.4347
144,302.3147
145,302.2707
146,302.2547
147,302.2487
148,302.2467
149,302.2457
150,302.2447
151,302.2447
152,302.2447
153,302.2447
154,302.2447
155,302.2447
156,302.2447
157,302.2447
158,302.2447
159,486.9457
160,445.8617
161,430.7477
162,425.1877
163,423.1427
164,422.3897
165,422.1127
166,422.0107
167,421.9737
168,212.4237
169,212.4187
170,212.4167
171,212.4167
172,212.4157
173,92.7087
174,92.7087
175,92.7087
176,92.7087
177,92.7087
178,92.7087
179,92.7087
180,92.7087
181,92.7087
182,92.7087
183,92.7087
184,92.7087
185,92.7087
186,92.7087
187,92.7087
188,92.7087
189,92.7087
190,92.7087
191,92.7087
192,92.7087
193,92.7087
194,92.7087
195,92.7087
196,92.7087
197,92.7087
198,92.7087
199,92.7087
200,92.7087
201,92.7087
202,92.7087
203,92.7087
204,92.7087
205,92.7087
206,92.7087
207,276.9467
208,236.2517
209,221.2807
210,215.7737
211,213.7477
212,213.0017
213,212.7277
214,212.6267
215,212.5897
216,212.5757
217,212.5707
218,212.5697
219,212.5687
220,212.5687
221,92.7087
222,92.7087
223,92.7087
224,92.7087
225,92.7087
226,92.7087
227,92.7087
228,92.7087
229,92.7087
230,92.7087
231,92.7087
232,92.7087
233,92.7087
234,92.7087
235,92.7087
236,92.7087
237,92.7087
238,92.7087
239,92.7087
240,92.7087
241,92.7087
242,92.7087
243,92.7087
244,92.7087
245,92.7087
246,92.7087
247,92.7087
248,92.7087
249,92.7087
250,92.7087
251,92.7087
252,92.7087
253,327.1117
254,254.8767
255,228.3027
256,218.5267
257,214.9307
258,213.6077
259,213.1207
260,212.9417
261,212.8757
262,212.8517
263,212.8427
264,212.8397
265,92.7087
266,92.7087
267,92.7087
268,92.7087
269,92.7087
270,92.7087
271,92.7087
272,92.7087
273,92.7087
274,92.7087
275,92.7087
276,92.7087
277,92.7087
278,92.7087
279,92.7087
280,92.7087
281,92.7087
282,92.7087
283,92.7087
284,92.7087
285,92.7087
286,92.7087
287,92.7087
288,92.7087
289,92.7087
290,92.7087
291,92.7087
292,92.7087
293,92.7087
294,92.7087
295,92.7087
296,92.7087
297,92.7087
298,92.7087
299,92.7087
300,216.4847
301,213.4227
302,212.2957
303,211.8817
304,211.7287
305,211.6727
306,211.6527
307,211.6447
308,211.6417
309,211.6407
310,211.6407
311,211.6407
312,211.6407
313,211.6407
314,211.6407
315,92.7087
316,92.7087
317,92.7087
318,92.7087
319,92.7087
320,92.7087
321,92.7087
322,92.7087
323,92.7087
324,92.7087
325,92.7087
326,92.7087
327,92.7087
328,92.7087
329,92.7087
330,92.7087
331,92.7087
332,92.7087
333,92.7087
334,92.7087
335,92.7087
336,92.7087
337,92.7087
338,92.7087
339,92.7087
340,92.7087
341,92.7087
342,92.7087
343,92.7087
344,92.7087
345,92.7087
346,92.7087
347,92.7087
348,92.7087
349,92.7087
350,92.7087
351,92.7087
352,314.8047
353,251.0557
354,227.6037
355,218.9767
356,215.8027
357,214.6347
358,214.2047
359,214.0467
360,213.9887
361,213.9677
362,213.9597
363,213.9567
364,213.9557
365,1216.4557
366,1216.4557
367,1108.408
368,1108.408
369,1108.408
370,1108.408
371,105.908
372,105.908
373,105.908
374,105.908
375,105.908
376,105.908
377,105.908
378,105.908
379,105.908
380,105.908
381,105.908
382,105.908
383,251.471
384,251.471
385,1260.951
386,251.471
387,251.471
388,2046.921
389,2046.921
390,2046.921
391,2046.921
392,2046.921
393,251.471
394,251.471
395,251.471
396,251.471
397,251.471
398,386.726
399,377.653
400,1383.795
401,373.087
402,372.636
403,372.469
404,372.408
405,372.386
406,372.378
407,372.375
408,372.373
409,372.373
410,372.373
411,372.373
412,226.81
413,105.908
414,105.908
415,1115.388
416,105.908
417,105.908
418,105.908
419,105.908
420,105.908
421,324.874
422,324.874
423,324.874
424,324.874
425,1825.954
426,1825.954
427,1825.954
428,1825.954
429,1825.954
430,1334.354
431,324.874
432,324.874
433,324.874
434,324.874
435,324.874
436,324.874
437,324.874
438,324.874
439,324.874
440,324.874
441,324.874
442,324.874
443,324.874
444,324.874
445,1334.354
446,324.874
447,324.874
448,482.364
449,639.205
450,616.594
451,389.31
452,386.25
453,385.124
454,384.71
455,384.558
456,384.502
457,384.481
458,384.473
459,384.471
460,1393.95
461,384.469
462,263.398
463,263.398
464,263.398
465,502.822
466,485.025
467,478.478
468,476.069
469,475.183
470,474.857
471,474.738
472,474.693
473,474.677
474,474.671
475,1484.149
476,474.668
477,474.668
478,474.668
479,375.5077
480,375.5077
481,375.5077
482,375.5077
483,375.5077
484,375.5077
485,375.5077
486,375.5077
487,472.602
488,472.602
489,414.2719
490,1423.7519
491,414.2719
492,414.2719
493,414.2719
494,414.2719
495,414.2719
496,414.2719
497,414.2719
498,414.2719
499,414.2719
500,414.2719
501,546.0909
502,537.9509
503,534.9559
504,533.8549
505,1542.9289
506,533.2999
507,533.2449
508,533.2249
509,533.2179
510,533.2149
511,533.2139
512,533.2139
513,533.2129
514,533.2129
515,533.2129
516,533.2129
517,533.2129
518,414.2719
519,414.2719
520,1423.7519
521,414.2719
522,414.2719
523,414.2719
524,414.2719
525,414.2719
526,414.2719
527,317.178
528,317.178
529,105.908
530,105.908
531,105.908
532,105.908
533,105.908
534,105.908
535,1115.388
536,105.908
537,105.908
538,105.908
539,105.908
540,105.908
541,105.908
542,105.908
543,105.908
544,105.908
545,2449.738
546,2449.738
547,2449.738
548,2449.738
549,2449.738
550,3459.218
551,2449.738
552,2449.738
553,2449.738
554,2611.944
555,2585.412
556,2575.651
557,2572.061
558,2570.74
559,2570.254
560,2570.075
561,2570.009
562,2569.985
563,2569.976
564,2569.973
565,3579.452
566,2569.971
567,2449.738
568,2449.738
569,2449.738
570,2449.738
571,2449.738
572,2449.738
573,2449.738
574,2449.738
575,2449.738
576,2449.738
577,2449.738
578,2449.738
579,2449.738
580,3459.218
581,2449.738
582,2449.738
583,2449.738
584,2449.738
585,2449.738
586,2449.738
587,2449.738
588,2449.738
589,2449.738
590,2449.738
591,2449.738
592,2449.738
593,2449.738
594,2449.738
595,3459.218
596,2449.738
597,2701.063
598,2677.994
599,2669.507
600,2666.384
601,2665.236
602,2664.813
603,2664.658
604,2664.601
605,2664.58
606,2820.914
607,2795.794
608,2786.554
609,2783.155
610,3791.383
611,2781.443
612,2781.274
613,2781.212
614,2781.189
615,2781.18
616,2781.177
617,2781.176
618,2781.176
619,2781.175
620,2781.175
621,2781.175
622,2781.175
623,2664.567
624,2664.567
625,3689.387
626,2679.907
627,2679.907
628,2679.907
629,2679.907
630,2679.907
631,2679.907
632,2679.907
633,575.799
634,575.799
635,575.799
636,575.799
637,575.799
638,575.799
639,575.799
640,1576.3134
641,566.8334
642,566.8334
643,566.8334
644,566.8334
645,566.8334
646,566.8334
647,566.8334
648,566.8334
649,327.1114
650,327.1114
651,327.1114
652,327.1114
653,519.5984
654,473.3154
655,1465.7694
656,450.0254
657,447.7214
658,446.8734
659,446.5624
660,446.4474
661,446.4054
662,446.3894
663,446.3834
664,446.3814
665,446.3804
666,446.3804
667,446.3804
668,327.1114
669,327.1114
670,1336.5914
671,327.1114
672,327.1114
673,327.1114
674,327.1114
675,327.1114
676,327.1114
677,327.1114
678,327.1114
679,327.1114
680,327.1114
681,327.1114
682,327.1114
683,327.1114
684,327.1114
685,1336.5914
686,327.1114
687,327.1114
688,327.1114
689,96.9424
690,96.9424
691,96.9424
692,96.9424
693,96.9424
694,96.9424
695,336.8014
696,315.9764
697,308.3154
698,305.4974
699,304.4604
700,1313.5594
701,303.9384
702,303.8874
703,303.8684
704,303.8614
705,442.8764
706,430.9384
707,426.5464
708,424.9314
709,424.3364
710,424.1184
711,424.0374
712,424.0084
713,423.9974
714,423.9934
715,1433.4714
716,423.9914
717,423.9914
718,423.9904
719,423.9904
720,423.9904
721,303.8574
722,96.9424
723,96.9424
724,96.9424
725,96.9424
726,96.9424
727,96.9424
728,96.9424
729,96.9424
730,1106.4224
731,96.9424
732,96.9424
733,1612.8624
734,1612.8624
735,1612.8624
736,1612.8624
737,1612.8624
738,1612.8624
739,96.9424
740,96.9424
741,96.9424
742,96.9424
743,96.9424
744,247.2144
745,1256.6944
746,247.2144
747,247.2144
748,247.2144
749,2122.2524
750,2122.2524
751,2122.2524
752,2122.2524
753,2122.2524
754,2122.2524
755,2122.2524
756,2256.5654
757,2247.0954
758,2243.6124
759,2242.3304
760,3251.3394
761,2241.6854
762,364.8354
763,364.8124
764,364.8034
765,364.8004
766,364.7994
767,2222.1854
768,2222.1844
769,2222.1844
770,2222.1844
771,2102.8524
