time,power
1,91.7499
2,91.7499
3,91.7499
4,91.7499
5,91.7499
6,91.7499
7,91.7499
8,91.7499
9,91.7499
10,255.6569
11,228.4539
12,218.4459
13,214.7649
14,213.4099
15,212.9119
16,212.7289
17,212.6609
18,212.6359
19,212.6269
20,212.6239
21,212.6229
22,212.6219
23,91.7499
24,91.7499
25,91.7499
26,91.7499
27,91.7499
28,91.7499
29,91.7499
30,91.7499
31,91.7499
32,91.7499
33,91.7499
34,91.7499
35,91.7499
36,91.7499
37,91.7499
38,91.7499
39,91.7499
40,91.7499
41,91.7499
42,91.7499
43,91.7499
44,91.7499
45,91.7499
46,91.7499
47,362.3549
48,324.0169
49,309.9139
50,304.7249
51,302.8169
52,302.1149
53,301.8559
54,301.7609
55,301.7259
56,301.7129
57,301.7089
58,539.6539
59,464.8239
60,437.2959
61,427.1689
62,423.4439
63,422.0729
64,421.5689
65,421.3829
66,421.3149
67,421.2899
68,421.2809
69,421.2779
70,421.2759
71,421.2759
72,301.7059
73,301.7059
74,301.7059
75,301.7059
76,301.7059
77,301.7059
78,301.7059
79,91.7499
80,91.7499
81,91.7499
82,91.7499
83,91.7499
84,91.7499
85,91.7499
86,91.7499
87,91.7499
88,91.7499
89,91.7499
90,91.7499
91,91.7499
92,91.7499
93,91.7499
94,91.7499
95,91.7499
96,91.7499
97,91.7499
98,91.7499
99,91.7499
100,91.7499
101,91.7499
102,91.7499
103,91.7499
104,91.7499
105,91.7499
106,91.7499
107,91.7499
108,91.7499
109,91.7499
110,91.7499
111,271.8129
112,233.4469
113,219.3319
114,214.1399
115,212.2299
116,211.5269
117,211.2689
118,211.1739
119,211.1389
120,211.1259
121,211.1209
122,211.1189
123,211.1189
124,211.1179
125,91.7499
126,91.7499
127,91.7499
128,91.7499
129,91.7499
130,91.7499
131,91.7499
132,91.7499
133,91.7499
134,91.7499
135,91.7499
136,91.7499
137,91.7499
138,91.7499
139,91.7499
140,91.7499
141,91.7499
142,91.7499
143,91.7499
144,91.7499
145,91.7499
146,91.7499
147,91.7499
148,91.7499
149,91.7499
150,91.7499
151,91.7499
152,91.7499
153,297.8919
154,244.6329
155,225.0409
156,217.8329
157,215.1809
158,214.2059
159,566.5849
160,476.2659
161,443.0389
162,430.8159
163,426.3199
164,424.6649
165,424.0569
166,423.8329
167,423.7499
168,423.7199
169,301.8209
170,301.8169
171,301.8149
172,301.8149
173,301.8149
174,301.8149
175,301.8139
176,301.8139
177,301.8139
178,301.8139
179,301.8139
180,301.8139
181,301.8139
182,301.8139
183,301.8139
184,301.8139
185,301.8139
186,301.8139
187,301.8139
188,91.7499
189,91.7499
190,91.7499
191,91.7499
192,91.7499
193,91.7499
194,91.7499
195,91.7499
196,91.7499
197,91.7499
198,91.7499
199,91.7499
200,91.7499
201,91.7499
202,91.7499
203,91.7499
204,91.7499
205,91.7499
206,91.7499
207,91.7499
208,284.4039
209,237.5299
210,220.2859
211,213.9429
212,211.6089
213,210.7499
214,210.4349
215,210.3179
216,210.2759
217,210.2599
218,210.2539
219,210.2519
220,210.2509
221,210.2509
222,91.7499
223,91.7499
224,91.7499
225,91.7499
226,91.7499
227,91.7499
228,91.7499
229,91.7499
230,91.7499
231,91.7499
232,91.7499
233,91.7499
234,91.7499
235,91.7499
236,91.7499
237,91.7499
238,91.7499
239,91.7499
240,91.7499
241,91.7499
242,91.7499
243,91.7499
244,91.7499
245,91.7499
246,91.7499
247,91.7499
248,91.7499
249,91.7499
250,91.7499
251,91.7499
252,91.7499
253,91.7499
254,91.7499
255,218.4769
256,213.8759
257,212.1839
258,211.5609
259,505.0379
260,452.7399
261,433.5009
262,426.4219
263,431.0382
264,430.0792
265,429.7282
266,429.5982
267,429.5512
268,429.5332
269,429.5272
270,310.0752
271,310.0742
272,310.0742
273,310.0742
274,310.0742
275,310.0742
276,310.0742
277,310.0742
278,310.0742
279,310.0742
280,310.0742
281,310.0742
282,310.0742
283,310.0742
284,310.0742
285,310.0742
286,310.0742
287,98.9692
288,98.9692
289,98.9692
290,98.9692
291,98.9692
292,98.9692
293,98.9692
294,98.9692
295,98.9692
296,98.9692
297,98.9692
298,98.9692
299,98.9692
300,98.9692
301,98.9692
302,98.9692
303,98.9692
304,98.9692
305,98.9692
306,98.9692
307,98.9692
308,98.9692
309,283.2322
310,242.1232
311,226.9992
312,221.4362
313,219.3892
314,218.6362
315,218.3592
316,218.2572
317,218.2202
318,218.2062
319,218.2012
320,218.1992
321,218.1982
322,218.1982
323,218.1982
324,98.9692
325,98.9692
326,98.9692
327,98.9692
328,98.9692
329,98.9692
330,98.9692
331,98.9692
332,98.9692
333,98.9692
334,98.9692
335,98.9692
336,98.9692
337,98.9692
338,98.9692
339,98.9692
340,98.9692
341,98.9692
342,98.9692
343,98.9692
344,98.9692
345,98.9692
346,98.9692
347,98.9692
348,98.9692
349,98.9692
350,98.9692
351,98.9692
352,98.9692
353,98.9692
354,98.9692
355,98.9692
356,98.9692
357,414.4062
358,348.7352
359,324.5772
360,315.6892
361,312.4192
362,311.2172
363,310.7742
364,310.6112
365,310.5512
366,399.2565
367,601.1245
368,549.0745
369,529.9265
370,522.8835
371,520.2915
372,519.3385
373,518.9875
374,518.8585
375,518.8115
376,518.7935
377,518.7875
378,518.7855
379,518.7845
380,608.7932
381,608.7932
382,608.7932
383,489.2542
384,489.2542
385,630.7352
386,630.7352
387,630.7352
388,630.7352
389,630.7352
390,419.1872
391,419.1872
392,419.1872
393,419.1872
394,419.1872
395,419.1872
396,419.1872
397,419.1872
398,419.1872
399,419.1872
400,330.4596
401,330.4596
402,330.4596
403,330.4596
404,330.4596
405,330.4596
406,330.4596
407,330.4596
408,330.4596
409,330.4596
410,330.4596
411,330.4596
412,188.9786
413,188.9786
414,188.9786
415,369.9286
416,331.2676
417,317.0446
418,311.8126
419,309.8876
420,309.1796
421,308.9186
422,308.8226
423,308.7876
424,308.7746
425,218.7602
426,218.7592
427,218.7582
428,218.7582
429,218.7582
430,218.7582
431,218.7582
432,98.9692
433,98.9692
434,98.9692
435,98.9692
436,98.9692
437,98.9692
438,98.9692
439,98.9692
440,98.9692
441,98.9692
442,98.9692
443,146.2728
444,146.2728
445,146.2728
446,146.2728
447,547.9618
448,428.6058
449,384.6978
450,368.5448
451,362.6018
452,360.4158
453,359.6118
454,566.7328
455,566.6238
456,566.5838
457,566.5698
458,566.5638
459,566.5618
460,566.5618
461,566.5608
462,566.5608
463,689.1288
464,686.5288
465,685.5728
466,685.2208
467,685.0918
468,685.0438
469,685.0258
470,685.0198
471,685.0178
472,685.0168
473,685.0158
474,685.0158
475,2518.6758
476,2400.2208
477,2400.2208
478,2187.3498
479,2187.3498
480,353.6898
481,353.6898
482,353.6898
483,306.3862
484,306.3862
485,98.9692
486,98.9692
487,98.9692
488,1302.0592
489,1302.0592
490,1302.0592
491,1302.0592
492,1302.0592
493,1302.0592
494,1302.0592
495,1302.0592
496,98.9692
497,98.9692
498,98.9692
499,98.9692
500,98.9692
501,98.9692
502,98.9692
503,98.9692
504,98.9692
505,98.9692
506,98.9692
507,98.9692
508,98.9692
509,261.6272
510,233.4472
511,223.0812
512,219.2672
513,217.8642
514,217.3482
515,217.1582
516,217.0882
517,217.0632
518,217.0532
519,217.0502
520,217.0492
521,217.0482
522,217.0482
523,217.0482
524,217.0482
525,98.9692
526,98.9692
527,98.9692
528,98.9692
529,98.9692
530,98.9692
531,98.9692
532,98.9692
533,98.9692
534,98.9692
535,98.9692
536,98.9692
537,98.9692
538,98.9692
539,98.9692
540,98.9692
541,98.9692
542,98.9692
543,98.9692
544,98.9692
545,98.9692
546,98.9692
547,98.9692
548,98.9692
549,98.9692
550,98.9692
551,98.9692
552,98.9692
553,109.38
554,401.728
555,351.798
556,333.429
557,326.672
558,324.186
559,470.618
560,453.388
561,447.05
562,444.718
563,443.86
564,443.544
565,443.429
566,443.386
567,443.37
568,443.365
569,443.363
570,443.362
