time,power
1,108.839
2,108.839
3,108.839
4,108.839
5,108.839
6,108.839
7,108.839
8,108.839
9,108.839
10,108.839
11,108.839
12,108.839
13,108.839
14,108.839
15,108.839
16,108.839
17,108.839
18,108.839
19,108.839
20,108.839
21,108.839
22,252.758
23,238.102
24,232.71
25,230.727
26,229.997
27,229.729
28,229.63
29,229.593
30,229.58
31,229.575
32,229.573
33,229.573
34,229.572
35,590.901
36,374.576
37,339.41
38,326.473
39,321.713
40,319.963
41,319.318
42,319.081
43,318.994
44,318.962
45,318.95
46,318.946
47,318.944
48,318.944
49,318.944
50,318.944
51,318.944
52,318.944
53,318.944
54,318.944
55,318.944
56,318.944
57,318.944
58,318.944
59,318.944
60,318.944
61,318.944
62,318.944
63,318.944
64,318.944
65,108.839
66,108.839
67,108.839
68,108.839
69,108.839
70,108.839
71,108.839
72,295.662
73,253.496
74,237.984
75,232.277
76,230.178
77,229.406
78,229.122
79,229.017
80,228.979
81,228.965
82,228.959
83,228.957
84,228.957
85,228.956
86,228.956
87,228.956
88,108.839
89,108.839
90,108.839
91,108.839
92,108.839
93,108.839
94,108.839
95,108.839
96,108.839
97,108.839
98,108.839
99,108.839
100,108.839
101,108.839
102,108.839
103,108.839
104,108.839
105,108.839
106,108.839
107,108.839
108,108.839
109,108.839
110,108.839
111,108.839
112,108.839
113,108.839
114,108.839
115,108.839
116,108.839
117,108.839
118,108.839
119,108.839
120,108.839
121,108.839
122,108.839
123,108.839
124,108.839
125,108.839
126,108.839
127,108.839
128,108.839
129,108.839
130,469.013
131,374.812
132,340.157
133,327.409
134,322.719
135,320.993
136,320.358
137,320.125
138,320.039
139,320.007
140,319.996
141,319.992
142,319.99
143,319.989
144,319.989
145,319.989
146,319.989
147,319.989
148,319.989
149,319.989
150,319.989
151,319.989
152,319.989
153,319.989
154,319.989
155,319.989
156,319.989
157,319.989
158,319.989
159,319.989
160,319.989
161,319.989
162,319.989
163,319.989
164,319.989
165,108.839
166,108.839
167,108.839
168,108.839
169,286.94
170,250.814
171,237.524
172,232.635
173,230.836
174,230.174
175,229.931
176,229.841
177,229.808
178,229.796
179,229.792
180,229.79
