time,power
1,449.198
2,364.89
3,333.874
4,322.464
5,318.267
6,510.823
7,464.242
8,447.106
9,440.802
10,438.483
11,437.629
12,437.315
13,437.2
14,437.157
15,437.142
16,437.136
17,437.134
18,437.133
19,437.133
20,315.824
21,315.824
22,315.824
23,315.824
24,315.824
25,315.824
26,315.824
27,315.824
28,315.824
29,103.926
30,103.926
31,103.926
32,103.926
33,103.926
34,103.926
35,103.926
36,103.926
37,103.926
38,103.926
39,103.926
40,103.926
41,103.926
42,103.926
43,103.926
44,103.926
45,103.926
46,103.926
47,103.926
48,103.926
49,307.271
50,254.793
51,235.488
52,228.386
53,225.773
54,224.812
55,224.458
56,224.328
57,224.28
58,224.263
59,224.256
60,224.254
61,224.253
62,224.253
63,103.926
64,103.926
65,103.926
66,103.926
67,103.926
68,103.926
69,103.926
70,103.926
71,103.926
72,103.926
73,103.926
74,103.926
75,103.926
76,103.926
77,103.926
78,103.926
79,103.926
80,103.926
81,103.926
82,103.926
83,103.926
84,103.926
85,103.926
86,103.926
87,103.926
88,103.926
89,103.926
90,103.926
91,103.926
92,103.926
93,103.926
94,103.926
95,103.926
96,103.926
97,103.926
98,271.084
99,241.161
100,639.946
101,510.297
102,462.602
103,445.055
104,438.601
105,436.226
106,435.352
107,435.031
108,434.913
109,434.869
110,434.853
111,434.847
112,434.845
113,315.023
114,315.023
115,315.023
116,315.023
117,315.023
118,315.023
119,315.023
120,315.023
121,315.023
122,315.023
123,315.023
124,315.023
125,315.023
126,315.023
127,315.023
128,103.926
129,103.926
130,103.926
131,103.926
132,103.926
133,103.926
134,103.926
135,103.926
136,103.926
137,103.926
138,103.926
139,103.926
140,103.926
141,103.926
142,103.926
143,103.926
144,103.926
145,103.926
146,103.926
147,299.468
148,250.78
149,232.869
150,226.28
151,223.856
152,222.964
153,222.636
154,222.516
155,222.471
156,222.455
157,222.449
158,222.447
159,222.446
160,222.445
161,103.926
162,103.926
163,103.926
164,103.926
165,103.926
166,103.926
167,103.926
168,103.926
169,103.926
170,103.926
171,103.926
172,103.926
173,103.926
174,103.926
175,103.926
176,103.926
177,103.926
178,103.926
179,103.926
180,103.926
181,103.926
182,103.926
183,103.926
184,103.926
185,103.926
186,103.926
187,478.13
188,372.834
189,334.097
190,319.847
191,314.604
192,312.676
193,311.966
194,311.705
195,311.609
196,311.574
197,311.561
198,311.556
199,311.555
200,311.554
201,311.554
202,311.554
203,311.554
204,311.554
205,311.554
206,311.554
207,311.554
208,311.554
209,311.554
210,311.554
211,311.554
212,311.554
213,311.554
214,103.926
215,103.926
216,103.926
217,103.926
218,103.926
219,103.926
220,103.926
221,103.926
222,103.926
