time,power
1,456.291
2,440.915
3,435.258
4,433.177
5,313.552
6,313.27
7,313.167
8,313.129
9,313.115
10,313.109
11,313.108
12,313.107
13,313.107
14,313.107
15,313.106
16,313.106
17,313.106
18,313.106
19,313.106
20,313.106
21,313.106
22,313.106
23,313.106
24,313.106
25,313.106
26,313.106
27,313.106
28,313.106
29,313.106
30,313.106
31,313.106
32,313.106
33,313.106
34,101.697
35,101.697
36,101.697
37,101.697
38,324.669
39,258.78
40,234.541
41,225.624
42,222.344
43,221.137
44,220.693
45,220.53
46,220.47
47,220.448
48,220.439
49,220.436
50,101.697
51,101.697
52,101.697
53,101.697
54,101.697
55,101.697
56,101.697
57,101.697
58,101.697
59,101.697
60,101.697
61,101.697
62,101.697
63,101.697
64,101.697
65,101.697
66,101.697
67,101.697
68,101.697
69,101.697
70,101.697
71,101.697
72,101.697
73,101.697
74,101.697
75,101.697
76,101.697
77,101.697
78,101.697
79,101.697
80,101.697
81,101.697
82,101.697
83,227.322
84,222.977
85,221.378
86,220.79
87,220.574
88,220.494
89,220.465
90,220.454
91,220.45
92,220.449
93,220.448
94,220.448
95,220.448
96,220.448
97,220.448
98,220.448
99,101.697
100,101.697
101,101.697
102,101.697
103,382.184
104,340.417
105,325.052
106,319.399
107,317.32
108,316.555
109,316.273
110,316.17
111,316.132
112,316.118
113,316.113
114,316.111
115,316.11
116,316.11
117,316.11
118,316.11
119,316.11
120,316.11
121,316.11
122,316.11
123,316.11
124,316.11
125,316.11
126,316.11
127,316.11
128,316.11
129,316.11
130,316.11
131,101.697
132,101.697
133,101.697
134,101.697
135,101.697
136,101.697
137,101.697
138,101.697
139,279.146
140,242.296
141,228.739
142,223.752
143,221.918
144,221.243
145,220.994
146,220.903
147,220.869
148,220.857
149,220.853
150,220.851
151,220.85
152,101.697
153,101.697
154,101.697
155,101.697
156,101.697
157,101.697
158,101.697
159,101.697
160,101.697
161,101.697
162,101.697
163,101.697
164,101.697
165,101.697
166,101.697
167,101.697
168,101.697
169,101.697
170,101.697
171,101.697
172,101.697
173,101.697
174,101.697
175,101.697
176,101.697
177,101.697
178,101.697
179,101.697
180,101.697
181,101.697
182,101.697
183,101.697
184,101.697
185,101.697
186,101.697
187,238.625
188,227.568
189,223.5
190,222.003
191,221.453
192,221.25
193,221.176
194,221.148
195,221.138
196,221.135
