time,power
1,305.8679
2,305.8679
3,305.8679
4,305.8679
5,97.6399
6,97.6399
7,97.6399
8,97.6399
9,97.6399
10,97.6399
11,97.6399
12,97.6399
13,97.6399
14,97.6399
15,97.6399
16,97.6399
17,97.6399
18,97.6399
19,97.6399
20,97.6399
21,97.6399
22,97.6399
23,97.6399
24,97.6399
25,97.6399
26,97.6399
27,97.6399
28,97.6399
29,97.6399
30,338.2129
31,263.5909
32,236.1389
33,226.0399
34,222.3239
35,220.9579
36,220.4549
37,220.2699
38,220.2019
39,220.1769
40,220.1669
41,220.1639
42,220.1629
43,220.1619
44,220.1619
45,97.6399
46,97.6399
47,97.6399
48,97.6399
49,97.6399
50,97.6399
51,97.6399
52,97.6399
53,97.6399
54,97.6399
55,97.6399
56,97.6399
57,97.6399
58,97.6399
59,97.6399
60,97.6399
61,97.6399
62,97.6399
63,503.0639
64,380.0189
65,334.7529
66,318.0999
67,311.9739
68,309.7199
69,308.8909
70,308.5859
71,308.4739
72,308.4329
73,308.4179
74,308.4119
75,308.4099
76,308.4089
77,308.4089
78,308.4089
79,308.4089
80,308.4089
81,461.9409
82,440.6169
83,432.7719
84,429.8859
85,428.8249
86,428.4339
87,428.2899
88,428.2369
89,428.2179
90,428.2109
91,428.2079
92,217.4379
93,217.4379
94,217.4379
95,217.4379
96,97.6399
97,97.6399
98,97.6399
99,97.6399
100,97.6399
101,97.6399
102,97.6399
103,97.6399
104,97.6399
105,97.6399
106,97.6399
107,97.6399
108,97.6399
109,97.6399
110,97.6399
111,97.6399
112,97.6399
113,97.6399
114,97.6399
115,97.6399
116,97.6399
117,97.6399
118,97.6399
119,97.6399
120,97.6399
121,97.6399
122,97.6399
123,97.6399
124,97.6399
125,97.6399
126,97.6399
127,97.6399
128,97.6399
129,97.6399
130,97.6399
131,300.9689
132,248.3869
133,229.0429
134,221.9269
135,219.3089
136,218.3459
137,217.9909
138,217.8609
139,217.8129
140,217.7949
141,217.7889
142,217.7869
143,217.7859
144,217.7849
145,217.7849
146,217.7849
147,97.6399
148,97.6399
149,97.6399
150,97.6399
151,97.6399
152,97.6399
153,97.6399
154,97.6399
155,97.6399
156,97.6399
157,97.6399
158,97.6399
159,97.6399
160,97.6399
161,97.6399
162,97.6399
163,97.6399
164,97.6399
165,97.6399
166,97.6399
167,97.6399
168,97.6399
169,97.6399
170,427.7619
171,352.2629
172,324.4879
173,314.2699
174,310.5109
175,309.1279
176,308.6199
177,308.4329
178,308.3639
179,308.3379
180,308.3289
181,308.3259
182,308.3239
183,308.3239
184,475.0239
185,445.8309
186,435.0919
187,431.1409
188,429.6879
189,429.1529
190,428.9559
191,428.8839
192,428.8569
193,428.8479
194,428.8439
195,440.532
196,440.531
197,440.531
198,229.847
199,229.847
200,229.847
201,109.329
202,109.329
203,109.329
204,109.329
205,109.329
206,109.329
207,109.329
208,109.329
209,109.329
210,109.329
211,109.329
212,109.329
213,109.329
214,109.329
215,109.329
216,109.329
217,109.329
218,109.329
219,109.329
220,109.329
221,109.329
222,109.329
223,109.329
224,109.329
225,109.329
226,109.329
227,109.329
228,109.329
229,109.329
230,109.329
231,109.329
232,109.329
233,109.329
234,109.329
235,109.329
236,109.329
237,109.329
238,260.654
239,240.927
240,233.669
241,230.999
242,230.017
243,229.656
244,229.523
245,229.474
246,229.456
247,229.449
248,229.447
249,229.446
250,229.446
251,229.446
252,229.445
253,109.329
254,109.329
255,109.329
256,109.329
257,109.329
258,109.329
259,109.329
260,109.329
261,109.329
262,109.329
263,109.329
264,109.329
265,506.969
266,386.755
267,342.531
268,326.262
269,320.277
270,318.075
271,317.265
272,316.967
273,316.858
274,316.817
275,316.802
276,316.797
277,316.795
278,316.794
279,316.794
280,316.794
281,316.794
282,316.794
283,316.794
284,316.794
285,316.794
286,316.794
287,316.794
288,316.794
289,316.794
290,316.794
291,316.794
292,475.404
293,451.251
294,442.366
295,439.097
296,230.43
297,229.987
298,229.825
299,229.765
300,229.743
301,229.735
302,229.732
303,229.731
304,229.73
305,229.73
306,229.73
307,229.73
308,109.329
309,109.329
310,109.329
311,109.329
312,109.329
313,109.329
314,109.329
315,109.329
316,109.329
317,109.329
318,109.329
319,109.329
320,109.329
321,109.329
322,109.329
323,109.329
324,109.329
325,109.329
326,109.329
327,109.329
328,109.329
329,109.329
330,109.329
331,109.329
332,109.329
333,109.329
334,109.329
335,109.329
336,109.329
337,109.329
338,109.329
339,109.329
340,109.329
341,109.329
342,109.329
343,109.329
344,234.132
345,231.844
346,346.564
347,346.254
348,346.14
349,346.098
350,346.083
351,346.077
352,346.075
353,470.817
354,470.817
355,470.817
356,470.817
357,470.817
358,470.817
359,470.817
360,349.634
361,349.634
362,349.634
363,349.634
364,349.634
365,349.634
366,349.634
367,349.634
368,349.634
369,349.634
370,1549.514
371,1549.514
372,1549.514
373,2746.744
374,2746.744
375,2746.744
376,2746.744
377,1549.514
378,1549.514
379,1549.514
380,234.072
381,234.072
382,234.072
383,234.072
384,109.329
385,109.329
386,109.329
387,109.329
388,109.329
389,109.329
390,109.329
391,109.329
392,109.329
393,109.329
394,109.329
395,109.329
396,109.329
397,1950.049
398,2104.92
399,2083.479
400,2075.591
401,2072.689
402,2071.622
403,230.509
404,230.365
405,230.311
406,230.292
407,230.285
408,230.282
409,230.281
410,230.281
411,230.281
412,109.329
413,109.329
414,109.329
415,109.329
416,109.329
417,109.329
418,109.329
419,109.329
420,109.329
421,109.329
422,109.329
423,109.329
424,109.329
425,109.329
426,109.329
427,109.329
428,109.329
429,109.329
430,109.329
431,109.329
432,109.329
433,109.329
434,109.329
435,164.045
436,164.045
437,164.045
438,164.045
439,164.045
440,164.045
441,164.045
442,164.045
443,164.045
444,164.045
445,164.045
446,164.045
447,164.045
448,164.045
449,164.045
450,164.045
451,164.045
452,256.753
453,256.753
454,256.753
455,256.753
456,256.753
457,256.753
458,256.753
459,256.753
460,256.753
461,256.753
462,256.753
463,256.753
464,256.753
465,256.753
466,256.753
467,256.753
468,498.071
469,478.846
470,471.773
471,469.171
472,468.214
473,467.862
474,467.732
475,467.685
476,467.667
477,467.661
478,467.658
479,467.657
480,575.158
481,520.442
482,520.442
483,520.442
484,520.442
485,520.442
486,520.442
487,669.017
488,652.201
489,646.014
490,643.739
491,642.901
492,642.593
493,642.48
494,642.438
495,642.423
496,642.417
497,642.415
498,642.414
499,642.414
500,642.414
501,642.414
502,642.414
503,642.414
504,642.414
505,642.414
506,642.414
507,642.414
508,642.414
509,1649.964
510,1649.964
511,1649.964
512,1649.964
513,1527.992
514,320.233
515,320.233
516,320.233
517,320.233
518,320.233
519,320.233
520,320.233
521,320.233
522,320.233
523,320.233
524,109.329
525,109.329
526,109.329
527,109.329
528,109.329
529,1104.832
530,109.329
531,109.329
532,109.329
533,109.329
534,109.329
535,109.329
536,109.329
537,109.329
538,109.329
539,109.329
540,109.329
541,109.329
542,109.329
543,109.329
544,109.329
545,1104.832
546,109.329
547,109.329
548,304.885
549,256.477
550,238.668
551,232.117
552,229.707
553,228.82
554,228.494
555,228.374
556,228.33
557,228.314
558,228.308
559,228.306
560,228.305
561,1223.807
562,228.304
563,109.329
564,109.329
565,109.329
566,109.329
567,109.329
568,109.329
569,109.329
570,109.329
571,109.329
572,109.329
573,109.329
574,109.329
575,109.329
576,109.329
577,1104.832
578,109.329
579,109.329
580,108.718
581,108.718
582,108.718
583,108.718
584,108.718
585,108.718
586,108.718
587,108.718
588,108.718
589,108.718
590,108.718
591,108.718
592,108.718
593,1104.221
594,108.718
595,108.718
596,108.718
597,108.718
598,108.718
599,108.718
600,712.301
601,541.344
602,478.452
603,455.316
604,446.805
605,443.674
606,442.521
607,442.098
608,441.942
609,1437.387
610,441.864
611,441.856
612,441.853
613,441.852
614,441.851
615,441.851
616,441.851
617,321.43
618,321.43
619,321.43
620,321.43
621,321.43
622,321.43
623,321.43
624,321.43
625,1316.933
626,321.43
627,321.43
628,321.43
629,321.43
630,321.43
631,108.718
632,108.718
633,108.718
634,108.718
635,108.718
636,108.718
637,108.718
638,108.718
639,108.718
640,108.718
641,1104.221
642,108.718
643,108.718
644,108.718
645,108.718
646,108.718
647,108.718
648,108.718
649,108.718
650,108.718
651,108.718
652,108.718
653,309.701
654,258.827
655,240.111
656,233.226
657,1226.196
658,365.717
659,365.375
660,365.248
661,365.202
662,365.185
663,365.179
664,365.176
665,365.176
666,365.175
667,244.674
668,244.674
669,244.674
670,244.674
671,394.566
672,394.566
673,1390.069
674,394.566
675,394.566
676,394.566
677,2280.474
678,2280.474
679,2280.474
680,2280.474
681,2280.474
682,2280.474
683,2280.474
684,2280.474
685,2280.474
686,2280.474
687,2280.474
688,2280.474
689,1390.12
690,394.617
691,394.617
692,394.617
693,394.617
694,394.617
695,394.617
696,394.617
697,394.617
698,394.617
699,751.007
700,659.161
701,625.372
702,2709.522
703,2665.669
704,2818.161
705,3762.146
706,2744.246
707,2733.91
708,2728.844
709,2779.272
710,2777.832
711,2777.021
712,2776.556
713,2776.274
714,2776.11
715,2776.018
716,2775.957
717,2775.917
718,2775.897
719,2655.545
720,2655.535
721,3651.028
722,2655.525
723,2655.525
724,2316.559
725,2316.559
726,2316.559
727,2316.559
728,2316.559
729,2497.137
730,2497.137
731,2497.127
732,2497.127
733,2497.127
734,2286.036
735,2286.036
736,2286.036
737,3281.539
738,2286.036
739,2286.036
740,3879.798
741,3879.798
742,3879.798
743,3879.798
744,3879.798
745,3879.798
746,3879.798
747,1883.058
748,1883.058
749,1883.058
750,1883.058
751,1883.058
752,1883.058
753,2878.561
754,1883.058
