time,power
1,426.6717
2,426.6717
3,426.6717
4,426.6717
5,216.7917
6,216.7917
7,97.6347
8,97.6347
9,97.6347
10,97.6347
11,97.6347
12,97.6347
13,97.6347
14,97.6347
15,97.6347
16,97.6347
17,97.6347
18,97.6347
19,97.6347
20,97.6347
21,97.6347
22,97.6347
23,97.6347
24,97.6347
25,97.6347
26,97.6347
27,97.6347
28,97.6347
29,97.6347
30,97.6347
31,97.6347
32,97.6347
33,97.6347
34,97.6347
35,97.6347
36,97.6347
37,97.6347
38,97.6347
39,97.6347
40,97.6347
41,257.9727
42,232.2787
43,222.8257
44,219.3487
45,218.0687
46,217.5987
47,217.4257
48,217.3617
49,217.3387
50,217.3297
51,217.3267
52,217.3257
53,217.3247
54,217.3247
55,97.6347
56,97.6347
57,97.6347
58,97.6347
59,97.6347
60,97.6347
61,97.6347
62,97.6347
63,97.6347
64,97.6347
65,97.6347
66,97.6347
67,97.6347
68,97.6347
69,97.6347
70,97.6347
71,97.6347
72,97.6347
73,97.6347
74,97.6347
75,97.6347
76,97.6347
77,97.6347
78,97.6347
79,97.6347
80,97.6347
81,97.6347
82,97.6347
83,97.6347
84,97.6347
85,97.6347
86,97.6347
87,97.6347
88,97.6347
89,454.9737
90,362.1537
91,552.9017
92,473.7717
93,444.6617
94,433.9527
95,430.0127
96,428.5637
97,428.0307
98,427.8347
99,427.7627
100,427.7357
101,427.7257
102,427.7227
103,427.7217
104,427.7197
105,308.1337
106,308.1337
107,308.1337
108,308.1337
109,308.1337
110,308.1337
111,308.1337
112,308.1337
113,308.1337
114,308.1337
115,308.1337
116,308.1337
117,308.1337
118,308.1337
119,308.1337
120,308.1337
121,97.6347
122,97.6347
123,97.6347
124,97.6347
125,97.6347
126,97.6347
127,97.6347
128,97.6347
129,97.6347
130,97.6347
131,97.6347
132,97.6347
133,97.6347
134,97.6347
135,97.6347
136,97.6347
137,97.6347
138,97.6347
139,97.6347
140,97.6347
141,97.6347
142,97.6347
143,97.6347
144,97.6347
145,97.6347
146,97.6347
147,257.6107
148,232.3527
149,223.0607
150,219.6417
151,218.3847
152,217.9217
153,217.7517
154,217.6897
155,217.6657
156,217.6577
157,217.6547
158,217.6537
159,217.6527
160,217.6527
161,217.6527
162,97.6347
163,97.6347
164,97.6347
165,97.6347
166,97.6347
167,97.6347
168,97.6347
169,97.6347
170,97.6347
171,97.6347
172,97.6347
173,97.6347
174,97.6347
175,97.6347
176,97.6347
177,97.6347
178,97.6347
179,97.6347
180,97.6347
181,97.6347
182,97.6347
183,97.6347
184,97.6347
185,97.6347
186,97.6347
187,97.6347
188,97.6347
189,97.6347
190,97.6347
191,97.6347
192,97.6347
193,97.6347
194,237.0147
195,224.9327
196,220.4877
197,218.8527
198,218.2507
199,218.0297
200,217.9477
201,498.7017
202,453.0577
203,436.2667
204,430.0897
205,427.8167
206,426.9807
207,426.6737
208,426.5607
209,306.2527
210,306.2377
211,306.2317
212,306.2297
213,306.2287
214,306.2287
215,306.2287
216,306.2287
217,306.2287
218,306.2287
219,306.2287
220,306.2287
221,306.2287
222,306.2287
223,306.2287
224,306.2287
225,306.2287
226,306.2287
227,306.2287
228,306.2287
229,306.2287
230,306.2287
231,306.2287
232,306.2287
233,97.6347
234,97.6347
235,97.6347
236,97.6347
237,97.6347
238,97.6347
239,97.6347
240,97.6347
241,97.6347
242,319.4767
243,253.7147
244,229.5217
245,220.6217
246,217.3477
247,216.1437
248,215.7007
249,215.5377
250,215.4777
251,215.4557
252,215.4467
253,215.4437
254,215.4427
255,215.4427
256,215.4427
257,215.4427
258,97.6347
259,97.6347
260,97.6347
261,97.6347
262,97.6347
263,97.6347
264,97.6347
265,97.6347
266,97.6347
267,97.6347
268,97.6347
269,97.6347
270,97.6347
271,97.6347
272,97.6347
273,97.6347
274,97.6347
275,97.6347
276,97.6347
277,97.6347
278,97.6347
279,97.6347
280,97.6347
281,97.6347
282,97.6347
283,97.6347
284,97.6347
285,97.6347
286,97.6347
287,97.6347
288,97.6347
289,97.6347
290,97.6347
291,97.6347
292,97.6347
293,97.6347
294,97.6347
295,1286.8847
296,1286.8847
297,1286.8847
298,1286.8847
299,1586.9257
300,341.7037
301,321.1127
302,313.5377
303,310.7517
304,309.7267
305,309.3487
306,309.2107
307,309.1597
308,309.1407
309,309.1337
310,309.1307
311,309.1297
312,309.1297
313,309.1297
314,309.1297
315,309.1297
316,309.1297
317,309.1297
318,309.1297
319,309.1297
320,309.1297
321,309.1297
322,309.1297
323,309.1297
324,309.1297
325,309.1297
326,309.1297
327,309.1297
328,309.1297
329,309.1297
330,309.1297
331,97.6347
332,97.6347
333,97.6347
334,97.2648
335,97.2648
336,97.2648
337,97.2648
338,97.2648
339,97.2648
340,97.2648
341,97.2648
342,97.2648
343,227.5128
344,221.8938
345,219.8258
346,219.0658
347,218.7858
348,218.6828
349,218.6448
350,218.6308
351,218.6258
352,218.6238
353,218.6238
354,218.6228
355,218.6228
356,218.6228
357,218.6228
358,218.6228
359,218.6228
360,218.6228
361,218.6228
362,218.6228
363,218.6228
364,218.6228
365,218.6228
366,218.6228
367,218.6228
368,218.6228
369,218.6228
370,218.6228
371,97.2648
372,97.2648
373,241.2828
374,241.2828
375,241.2828
376,1734.2228
377,1734.2228
378,1734.2228
379,1734.2228
380,1734.2228
381,241.2828
382,241.2828
383,241.2828
384,241.2828
385,598.4978
386,504.2818
387,469.6228
388,456.8718
389,559.8288
390,558.1038
391,557.4688
392,557.2348
393,557.1488
394,557.1178
395,557.1058
396,557.1018
397,557.0998
398,710.5898
399,689.8578
400,682.2308
401,679.4248
402,678.3928
403,678.0138
404,677.8738
405,533.8038
406,533.7858
407,533.7788
408,533.7758
409,533.7748
410,533.7748
411,533.7748
412,533.7748
413,413.0808
414,204.9128
415,204.9128
416,204.9128
417,204.9128
418,204.9128
419,204.9128
420,204.9128
421,204.9128
422,204.9128
423,204.9128
424,204.9128
425,204.9128
426,204.9128
427,204.9128
428,204.9128
429,204.9128
430,204.9128
431,97.2648
432,97.2648
433,97.2648
434,97.2648
435,97.2648
436,97.2648
437,97.2648
438,97.2648
439,97.2648
440,97.2648
441,97.2648
442,97.2648
443,97.2648
444,97.2648
445,97.2648
446,97.2648
447,97.2648
448,97.2648
449,97.2648
450,97.2648
451,97.2648
452,228.9788
453,220.5918
454,217.5068
455,216.3718
456,215.9538
457,215.8008
458,215.7438
459,215.7238
460,215.7158
461,215.7128
462,215.7118
463,215.7118
464,215.7118
465,215.7118
466,215.7108
467,215.7108
468,97.2648
469,97.2648
470,97.2648
471,97.2648
472,97.2648
473,97.2648
474,1929.8248
475,1929.8248
476,1929.8248
477,1929.8248
478,1929.8248
479,97.2648
480,97.2648
481,97.2648
482,97.2648
483,97.2648
484,312.5278
485,310.2088
486,309.3558
487,309.0428
488,308.9268
489,308.8848
490,308.8688
491,414.5488
492,414.5468
493,414.5458
494,414.5458
495,414.5458
496,1442.7758
497,1442.7758
498,1442.7758
499,1442.7758
500,1442.7758
501,414.5458
502,414.5458
503,454.6638
504,454.6638
505,596.2938
506,581.4728
507,576.0198
508,574.0148
509,573.2768
510,573.0048
511,572.9048
512,572.8688
513,572.8548
514,572.8498
515,1357.5398
516,361.2528
517,361.2518
518,361.2518
519,243.0688
520,243.0688
521,243.0688
522,243.0688
523,137.3827
524,137.3827
525,137.3827
526,137.3827
527,137.3827
528,137.3827
529,137.3827
530,1133.6697
531,137.3827
532,137.3827
533,137.3827
534,137.3827
535,137.3827
536,137.3827
537,137.3827
538,137.3827
539,137.3827
540,137.3827
541,137.3827
542,137.3827
543,97.2648
544,97.2648
545,1093.5518
546,97.2648
547,97.2648
548,97.2648
549,97.2648
550,97.2648
551,97.2648
