time,power
1,225.273
2,225.222
3,225.204
4,225.197
5,225.194
6,225.193
7,105.037
8,105.037
9,105.037
10,105.037
11,105.037
12,105.037
13,105.037
14,105.037
15,105.037
16,105.037
17,105.037
18,105.037
19,105.037
20,105.037
21,105.037
22,105.037
23,105.037
24,105.037
25,105.037
26,105.037
27,105.037
28,105.037
29,105.037
30,105.037
31,105.037
32,105.037
33,105.037
34,105.037
35,105.037
36,105.037
37,105.037
38,105.037
39,105.037
40,105.037
41,271.849
42,243.24
43,232.716
44,228.844
45,227.42
46,226.896
47,487.453
48,453.009
49,440.339
50,435.678
51,433.962
52,433.332
53,433.1
54,433.014
55,432.983
56,432.971
57,311.413
58,311.411
59,311.411
60,311.411
61,311.41
62,311.41
63,311.41
64,311.41
65,311.41
66,311.41
67,311.41
68,311.41
69,311.41
70,311.41
71,311.41
72,311.41
73,311.41
74,311.41
75,311.41
76,311.41
77,311.41
78,105.037
79,105.037
80,105.037
81,105.037
82,105.037
83,105.037
84,105.037
85,105.037
86,105.037
87,105.037
88,105.037
89,105.037
90,105.037
91,105.037
92,105.037
93,105.037
94,105.037
95,105.037
96,344.233
97,268.808
98,241.06
99,230.852
100,227.097
101,225.716
102,225.208
103,225.021
104,224.952
105,224.927
106,224.917
107,224.914
108,224.913
109,224.912
110,224.912
111,105.037
112,105.037
113,105.037
114,105.037
115,105.037
116,105.037
117,105.037
118,105.037
119,105.037
120,105.037
121,105.037
122,105.037
123,105.037
124,105.037
125,105.037
126,105.037
127,105.037
128,105.037
129,105.037
130,105.037
131,105.037
132,105.037
133,105.037
134,105.037
135,105.037
136,105.037
137,105.037
138,105.037
139,105.037
140,105.037
141,105.037
142,105.037
143,105.037
144,105.037
145,105.037
146,105.037
147,282.545
148,246.139
149,232.746
150,227.819
151,226.007
152,225.34
153,225.094
154,529.926
155,466.898
156,443.711
157,435.18
158,432.043
159,430.888
160,310.549
161,310.392
162,310.335
163,310.314
164,310.306
165,310.303
166,310.302
167,310.302
168,310.302
169,310.302
170,310.302
171,310.302
172,310.302
173,310.302
174,310.302
175,310.302
176,310.302
177,310.302
178,310.302
179,310.302
180,310.302
181,310.302
182,310.302
183,310.302
184,310.302
185,310.302
186,310.302
187,310.302
188,105.037
189,282.52
190,246.532
191,233.293
192,228.422
193,226.63
194,225.971
195,225.729
196,225.64
197,225.607
198,225.595
199,225.59
200,225.589
201,225.588
202,225.588
203,225.588
204,105.037
205,105.037
206,105.037
207,105.037
208,105.037
209,105.037
210,105.037
211,105.037
212,105.037
213,105.037
214,105.037
215,105.037
216,105.037
217,105.037
218,105.037
219,105.037
220,105.037
221,105.037
222,105.037
223,105.037
224,105.037
225,105.037
226,105.037
227,105.037
228,105.037
229,105.037
230,105.037
231,105.037
232,105.037
233,105.037
234,105.037
235,105.037
236,105.037
237,105.037
238,105.037
239,105.037
240,250.645
241,234.756
242,228.911
243,226.761
244,225.97
245,225.679
246,225.572
247,225.532
248,225.518
249,225.513
250,225.511
251,225.51
252,225.51
253,225.51
254,225.509
255,105.037
256,105.037
257,105.037
258,105.037
259,105.037
260,105.037
261,105.037
262,105.037
263,105.037
264,423.592
265,355.491
266,330.438
267,321.221
268,317.831
269,316.583
270,316.124
271,315.956
272,315.894
273,315.871
274,315.862
275,315.859
276,315.858
277,315.858
278,315.857
279,315.857
280,315.857
281,315.857
282,518.514
283,467.121
284,448.215
285,441.26
286,438.701
287,437.76
288,437.413
289,437.286
290,437.239
291,437.222
292,437.215
293,226.393
294,226.392
295,226.392
296,226.392
297,105.037
298,105.037
299,105.037
300,105.037
301,105.037
302,105.037
303,105.037
304,105.037
305,105.037
306,105.037
307,105.037
308,105.037
309,105.037
310,105.037
311,105.037
312,105.037
313,105.037
314,105.037
315,105.037
316,105.037
317,105.037
318,105.037
319,105.037
320,105.037
321,105.037
322,105.037
323,105.037
324,105.037
325,105.037
326,105.037
327,105.037
328,105.037
329,105.037
330,105.037
331,105.037
332,105.037
333,105.037
334,105.037
335,105.037
336,105.037
337,234.968
338,228.48
339,226.093
340,225.215
341,224.892
342,224.773
343,224.73
344,224.714
345,224.708
346,224.706
347,224.705
348,224.704
349,224.704
350,105.037
351,105.037
352,105.037
353,105.037
354,105.037
355,105.037
356,105.037
357,105.037
358,105.037
359,105.037
360,105.037
361,453.87
362,363.742
363,330.586
364,318.388
365,313.901
366,312.251
367,311.643
368,311.42
369,311.338
370,311.307
371,311.296
372,1501.862
373,1501.861
374,1501.86
375,1501.86
376,1501.86
377,1501.86
378,311.29
379,311.29
380,311.29
381,311.29
382,311.29
383,311.29
384,311.29
385,311.29
386,311.29
387,1953.129
388,1943.999
389,1940.641
390,1939.405
391,227.068
392,226.901
393,226.839
394,226.816
395,226.808
396,2022.855
397,2022.854
398,2022.853
399,2022.853
400,1901.087
401,105.037
402,105.037
403,105.037
404,105.037
405,105.037
406,105.037
407,105.037
408,105.037
409,105.037
410,105.037
411,105.037
412,105.037
413,105.037
414,109.145
415,109.145
416,109.145
417,255.223
418,255.223
419,255.223
420,255.223
421,255.223
422,255.223
423,255.223
424,255.223
425,255.223
426,255.223
427,255.223
428,255.223
429,255.223
430,466.719
431,520.5298
432,520.5298
433,520.5298
434,744.6308
435,680.0208
436,656.2518
437,647.5078
438,644.2918
439,643.1078
440,642.6728
441,642.5128
442,642.4538
443,642.4318
444,642.4238
445,642.4208
446,642.4198
447,642.4198
448,2731.6898
449,2570.6498
450,2546.9098
451,2386.4318
452,2377.7018
453,2372.4018
454,2369.1918
455,2367.2418
456,2366.0518
457,2365.3418
458,2364.9018
459,2364.6418
460,2152.9858
461,2152.8858
462,2152.8258
463,2152.7958
464,2152.7758
465,2152.7558
466,2152.7458
467,2152.7458
468,2256.661
469,266.871
470,213.061
471,213.061
472,213.061
473,213.061
474,213.061
475,452.687
476,432.525
477,624.67
478,676.145
479,656.49
480,649.26
481,646.6
482,645.621
483,645.261
484,645.129
485,645.08
486,645.062
487,645.056
488,645.053
489,645.052
490,645.052
491,645.052
492,645.052
493,645.052
494,525.692
495,525.692
496,525.692
497,525.692
498,525.692
499,525.692
500,525.692
501,525.692
502,525.692
503,317.962
504,317.962
505,317.962
506,317.962
507,317.962
508,213.061
509,213.061
510,109.145
511,109.145
512,109.145
513,109.145
514,109.145
515,109.145
516,109.145
517,109.145
518,109.145
519,109.145
520,109.145
521,109.145
522,109.145
523,109.145
524,109.145
525,109.145
526,109.145
527,109.145
528,109.145
529,109.145
530,109.145
531,109.145
532,109.145
533,109.145
534,109.145
535,282.107
536,249.156
537,237.034
538,232.575
539,230.934
540,230.331
541,230.109
542,230.027
543,229.997
544,229.986
545,229.982
546,229.98
547,229.98
548,229.98
549,249.722
550,249.722
551,249.722
552,249.722
553,249.722
554,249.722
555,249.722
556,249.722
557,249.722
558,249.722
559,249.722
560,249.722
561,249.722
562,564.553
563,499.9
564,476.115
565,467.365
566,464.146
567,462.962
568,462.526
569,462.366
570,462.307
571,462.285
572,462.277
573,462.274
574,462.273
575,462.273
576,462.273
577,462.273
578,462.273
579,321.696
580,321.696
581,321.696
582,321.696
583,321.696
584,321.696
585,321.696
586,321.696
587,321.696
588,321.696
589,321.696
590,321.696
591,321.696
592,321.696
593,321.696
594,321.696
595,109.145
596,109.145
597,109.145
598,109.145
599,109.145
600,109.145
601,109.145
602,109.145
603,109.145
604,109.145
605,109.145
606,109.145
607,109.145
608,109.145
609,109.145
610,109.145
611,109.145
612,109.145
613,109.145
614,109.145
615,109.145
616,109.145
617,109.145
618,109.145
619,109.145
620,109.145
621,109.145
622,109.145
623,109.145
624,109.145
625,109.145
626,109.145
627,109.145
628,109.145
629,109.145
630,109.145
631,109.145
632,109.145
633,109.145
634,284.749
635,249.594
636,236.662
637,231.904
638,230.154
639,229.51
640,229.273
641,229.186
642,229.154
643,229.142
644,2304.828
645,2265.936
646,2242.346
647,2228.035
648,2219.355
649,2214.095
650,2210.905
651,2208.965
652,2207.795
653,2207.075
654,2206.645
655,2206.385
656,2206.225
657,2559.033
658,2468.534
659,2435.22
660,2422.959
661,2418.446
662,2416.779
663,2416.16
664,2415.935
665,2415.853
666,2295.833
667,2295.821
668,2295.817
669,2295.816
670,2295.815
671,2295.815
672,2295.815
673,2295.815
674,2295.815
675,2295.815
676,2295.815
677,2295.815
678,2295.815
679,2295.815
680,2295.815
681,2295.815
682,2295.815
683,318.965
684,318.965
685,318.965
686,318.965
687,318.965
688,318.965
689,318.965
690,109.145
691,109.145
692,109.145
693,109.145
694,109.145
695,109.145
696,109.145
697,109.145
698,109.145
699,109.145
700,109.145
701,109.145
702,109.145
703,268.233
704,243.605
705,234.544
706,231.211
707,229.985
708,229.534
709,229.368
710,229.307
711,229.284
712,229.276
713,229.273
714,229.272
715,229.272
716,229.271
717,229.271
718,229.271
719,109.145
720,109.145
721,109.145
722,109.145
723,109.145
724,109.145
725,109.145
726,109.145
727,109.145
728,109.145
729,109.145
730,109.145
731,109.145
732,109.145
733,109.145
734,109.145
735,109.145
736,109.145
737,109.145
738,109.145
739,109.145
740,109.145
741,109.145
742,109.145
743,109.145
744,109.145
745,109.145
746,109.145
747,109.145
748,109.145
749,109.145
750,109.145
751,109.145
752,669.279
753,524.843
754,471.708
755,452.161
756,444.97
757,442.324
758,441.352
759,440.993
760,440.862
761,440.813
762,440.795
763,440.789
764,440.786
765,440.786
766,440.785
767,440.785
768,319.003
769,319.003
770,319.003
771,319.003
772,319.003
773,319.003
774,319.003
775,319.003
776,319.003
777,319.003
778,319.003
779,319.003
780,319.003
781,319.003
782,319.003
783,319.003
784,109.145
785,109.145
786,109.145
787,109.145
788,109.145
789,109.145
790,109.145
791,109.145
792,109.145
793,109.145
794,109.145
795,109.145
796,109.145
797,109.145
798,109.145
799,109.145
800,109.145
801,109.145
802,240.793
803,233.388
804,230.664
805,229.662
806,218.4369
807,218.3009
808,218.2509
809,218.2329
810,218.2259
811,218.2239
812,218.2229
813,218.2229
814,218.2219
815,218.2219
816,218.2219
817,98.2889
818,98.2889
819,98.2889
820,98.2889
821,98.2889
822,98.2889
823,98.2889
824,98.2889
825,98.2889
826,98.2889
827,98.2889
828,98.2889
829,98.2889
830,98.2889
831,98.2889
832,98.2889
833,98.2889
834,98.2889
835,98.2889
836,98.2889
837,98.2889
838,98.2889
839,98.2889
840,98.2889
841,98.2889
842,98.2889
843,98.2889
844,98.2889
845,2489.0389
846,2489.0389
847,2817.7159
848,2741.9839
849,2714.1239
850,2703.8749
851,2700.1039
852,2698.7169
853,2698.2069
854,2698.0189
855,2697.9499
856,2697.9249
857,2697.9159
858,2917.2449
859,2854.1689
860,2830.9639
861,2822.4279
862,2819.2869
863,2818.1319
864,2817.7069
865,2817.5509
866,2817.4929
867,2817.4719
868,2817.4639
869,2817.4609
870,2817.4599
871,2817.4599
872,2697.9099
873,2697.9099
874,2697.9099
875,2697.9099
876,2489.0389
877,2489.0389
878,2489.0389
879,2489.0389
880,2489.0389
881,2489.0389
882,2489.0389
883,2489.0389
884,2489.0389
885,2489.0389
886,2489.0389
887,2489.0389
888,2489.0389
889,2489.0389
890,2489.0389
891,2489.0389
892,2489.0389
893,2489.0389
894,2489.0389
895,2489.0389
896,2489.0389
897,2489.0389
898,2489.0389
899,2489.0389
900,2489.0389
901,2489.0389
902,2489.0389
903,2489.0389
904,2489.0389
905,2489.0389
906,2489.0389
907,2489.0389
908,2489.0389
909,2489.0389
910,2489.0389
