time,power
1,305.5876
2,305.5866
3,305.5866
4,305.5866
5,305.5866
6,305.5866
7,305.5866
8,305.5866
9,305.5866
10,305.5866
11,305.5866
12,305.5866
13,305.5866
14,305.5866
15,305.5866
16,305.5866
17,305.5866
18,305.5866
19,305.5866
20,485.7176
21,447.9506
22,434.0576
23,428.9456
24,219.0766
25,218.3846
26,218.1306
27,218.0366
28,218.0026
29,217.9896
30,217.9856
31,217.9836
32,217.9826
33,217.9826
34,217.9826
35,97.5976
36,97.5976
37,97.5976
38,97.5976
39,97.5976
40,97.5976
41,97.5976
42,97.5976
43,97.5976
44,97.5976
45,97.5976
46,97.5976
47,97.5976
48,97.5976
49,97.5976
50,97.5976
51,97.5976
52,97.5976
53,97.5976
54,97.5976
55,97.5976
56,97.5976
57,97.5976
58,97.5976
59,97.5976
60,97.5976
61,97.5976
62,97.5976
63,97.5976
64,97.5976
65,97.5976
66,97.5976
67,97.5976
68,97.5976
69,97.5976
70,97.5976
71,97.5976
72,97.5976
73,97.5976
74,97.5976
75,303.5976
76,249.1186
77,229.0766
78,221.7036
79,218.9916
80,217.9936
81,217.6266
82,217.4916
83,449.9056
84,435.2226
85,429.8206
86,427.8336
87,427.1026
88,307.0186
89,306.9196
90,306.8826
91,306.8696
92,306.8646
93,306.8626
94,306.8626
95,306.8616
96,306.8616
97,306.8616
98,306.8616
99,306.8616
100,306.8616
101,306.8616
102,306.8616
103,306.8616
104,306.8616
105,306.8616
106,306.8616
107,306.8616
108,306.8616
109,306.8616
110,306.8616
111,306.8616
112,306.8616
113,306.8616
114,306.8616
115,306.8616
116,97.5976
117,97.5976
118,97.5976
119,97.5976
120,97.5976
121,97.5976
122,97.5976
123,97.5976
124,269.8896
125,237.5946
126,225.7146
127,221.3436
128,219.7356
129,219.1446
130,218.9266
131,218.8466
132,218.8176
133,218.8066
134,218.8026
135,218.8006
136,218.8006
137,218.8006
138,97.5976
139,97.5976
140,97.5976
141,97.5976
142,97.5976
143,97.5976
144,97.5976
145,97.5976
146,97.5976
147,97.5976
148,97.5976
149,97.5976
150,97.5976
151,97.5976
152,97.5976
153,97.5976
154,97.5976
155,97.5976
156,97.5976
157,97.5976
158,97.5976
159,97.5976
160,97.5976
161,97.5976
162,97.5976
163,97.5976
164,97.5976
165,97.5976
166,97.5976
167,97.5976
168,97.5976
169,97.5976
170,97.5976
171,97.5976
172,97.5976
173,97.5976
174,97.5976
175,97.5976
176,97.5976
177,238.7216
178,224.9866
179,219.9336
180,218.0746
181,217.3906
182,217.1396
183,499.4216
184,453.0046
185,435.9296
186,429.6466
187,427.3366
188,426.4866
189,426.1736
190,426.0586
191,426.0166
192,306.6046
193,306.5996
194,306.5976
195,306.5966
196,306.5956
197,306.5956
198,306.5956
199,306.5956
200,306.5956
201,306.5956
202,306.5956
203,306.5956
204,306.5956
205,306.5956
206,306.5956
207,306.5956
208,306.5956
209,306.5956
210,306.5956
211,306.5956
212,97.5976
213,97.5976
214,97.5976
215,97.5976
216,97.5976
217,97.5976
218,97.5976
219,97.5976
220,97.5976
221,97.5976
222,97.5976
223,97.5976
224,97.5976
225,97.5976
226,97.5976
227,97.5976
228,315.9416
229,254.4736
230,231.8606
231,223.5416
232,220.4806
233,219.3556
234,218.9406
235,218.7886
236,218.7326
237,218.7116
238,218.7046
239,218.7016
240,218.7006
241,218.7006
242,97.5976
243,97.5976
244,97.5976
245,97.5976
246,97.5976
247,97.5976
248,97.5976
249,97.5976
250,97.5976
251,97.5976
252,97.5976
253,97.5976
254,97.5976
255,97.5976
256,97.5976
257,97.5976
258,97.5976
259,97.5976
260,97.5976
261,97.5976
262,97.5976
263,97.5976
264,97.5976
265,97.5976
266,97.5976
267,97.5976
268,97.5976
269,97.5976
270,97.5976
271,97.5976
272,97.5976
273,97.5976
274,97.5976
275,97.5976
276,97.5976
277,316.6396
278,254.4826
279,231.6166
280,223.2046
281,220.1106
282,530.1236
283,466.9536
284,443.7146
285,435.1666
286,432.0216
287,430.8636
288,430.4386
289,430.2816
290,430.2246
291,430.2036
292,430.1956
293,309.4806
294,309.4796
295,309.4796
296,309.4796
297,309.4796
298,309.4796
299,309.4796
300,309.4796
301,309.4796
302,309.4796
303,309.4796
304,309.4796
305,309.4796
306,309.4796
307,309.4796
308,309.4796
309,309.4796
310,309.4796
311,1306.0576
312,1306.0576
313,1306.0576
314,1094.1756
